,Player,Club,POS,GP,GS,MINS,G,A,SHTS,SOG,GWG,HmG,RdG,Gp90,SCpct,Year,Season,GWA,HmA,RdA,Ap90,SOGpct,FC,FS,OFF,YC,RC,PKG,PKA,Last Name,First Name,Club Name,Club Name_Dup,Last Name_Dup,First Name_Dup,POS_Dup,Club_Dup,Base Salary,Guaranteed Compensation,Date
4620,Eriq Zavaleta,TOR,D,15.0,14.0,1277.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,0.0,0.07,25.0,7.0,4.0,1.0,2.0,0.0,0.0,0.0,Zavaleta,Eriq,TOR,TOR,Zavaleta,Eriq,D,TOR,93500.0,124100.0,2016-09-15
4621,Eriq Zavaleta,TOR,D,15.0,14.0,1277.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,0.0,0.07,25.0,7.0,4.0,1.0,2.0,0.0,0.0,0.0,Zavaleta,Eriq,TOR,TOR,Zavaleta,Eriq,F,TOR,110000.0,140600.0,2016-05-15
4622,Warren Creavalle,PHI,M,27.0,21.0,1807.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.05,0.0,33.0,21.0,0.0,5.0,1.0,0.0,0.0,Creavalle,Warren,PHI,PHI,Creavalle,Warren,M,PHI,118000.0,125666.67,2016-05-15
4623,Jordi Quintilla,SKC,M,6.0,6.0,410.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,0.0,1.0,0.22,25.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,Quintilla,Jordi,KC,KC,Quintilla,Jordi,M,KC,100000.0,109525.0,2016-05-15
4624,Sheanon Williams,HOU,D,22.0,20.0,1807.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.05,20.0,25.0,19.0,1.0,3.0,0.0,0.0,0.0,Williams,Sheanon,HOU,HOU,Williams,Sheanon,D,HOU,162500.0,171500.0,2016-05-15
4625,Patrice Bernier,MTL,M,20.0,13.0,1185.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.08,0.0,22.0,12.0,1.0,4.0,0.0,0.0,0.0,Bernier,Patrice,MTL,MTL,Bernier,Patrice,M,MTL,95000.0,140000.0,2016-05-15
4626,Paulo Nagamura,SKC,M,9.0,6.0,526.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.17,40.0,13.0,6.0,0.0,2.0,0.0,0.0,0.0,Nagamura,Paulo,KC,KC,Nagamura,Paulo,M,KC,225000.0,225000.0,2016-05-15
4627,John Stertzer,RSL,M,18.0,9.0,777.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.12,60.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,Stertzer,John,RSL,RSL,Stertzer,John,M,RSL,66000.0,75166.67,2016-05-15
4628,Joao Meira,CHI,D-M,28.0,26.0,2284.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.04,33.3,35.0,27.0,0.0,6.0,0.0,0.0,0.0,Meira,Joao,CHI,CHI,Meira,Joao,D-M,CHI,110000.0,126500.0,2016-09-15
4629,Joao Meira,CHI,D-M,28.0,26.0,2284.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.04,33.3,35.0,27.0,0.0,6.0,0.0,0.0,0.0,Meira,Joao,CHI,CHI,Meira,Joao,D/M,CHI,110000.0,126500.0,2016-05-15
4630,Alvas Powell,POR,D,23.0,23.0,2015.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.04,16.7,21.0,29.0,0.0,4.0,0.0,0.0,0.0,Powell,Alvas,POR,POR,Powell,Alvas,D,POR,95000.0,103700.0,2016-05-15
4631,Federico Bravo,NYC,M,21.0,11.0,1096.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.08,0.0,36.0,19.0,0.0,8.0,1.0,0.0,0.0,Bravo,Federico,NYCFC,NYCFC,Bravo,Federico,D/M,NYCFC,110000.0,110000.0,2016-05-15
4632,Federico Bravo,NYC,M,21.0,11.0,1096.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.08,0.0,36.0,19.0,0.0,8.0,1.0,0.0,0.0,Bravo,Federico,NYCFC,NYCFC,Bravo,Federico,M,NYCFC,110000.0,110000.0,2016-09-15
4633,Eric Miller,COL,D,26.0,23.0,2118.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.04,28.6,24.0,11.0,4.0,3.0,1.0,0.0,0.0,Miller,Eric,COL,COL,Miller,Eric,D,COL,66413.0,77412.5,2016-09-15
4634,Eric Miller,COL,D,26.0,23.0,2118.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.04,28.6,24.0,11.0,4.0,3.0,1.0,0.0,0.0,Miller,Eric,COL,COL,Miller,Eric,M/D,COL,66413.0,77412.5,2016-05-15
4635,Nick LaBrocca,CHI,M,12.0,5.0,514.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.18,37.5,13.0,12.0,0.0,3.0,0.0,0.0,0.0,LaBrocca,Nick,CHI,CHI,LaBrocca,Nick,M,CHI,110000.0,110000.0,2016-05-15
4636,Jordan Stewart,SJ,D-M,15.0,14.0,1221.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.07,25.0,15.0,31.0,0.0,4.0,0.0,0.0,0.0,Stewart,Jordan,SJ,SJ,Stewart,Jordan,D/M,SJ,100000.0,100000.0,2016-05-15
4637,Jordan Stewart,SJ,D-M,15.0,14.0,1221.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.07,25.0,15.0,31.0,0.0,4.0,0.0,0.0,0.0,Stewart,Jordan,SJ,SJ,Stewart,Jordan,M-D,SJ,100000.0,100000.0,2016-09-15
4638,Diego Chara,POR,M,30.0,30.0,2600.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,0.0,0.03,22.2,86.0,55.0,0.0,9.0,1.0,0.0,0.0,Chara,Diego,POR,POR,Chara,Diego,M,POR,150000.0,172000.0,2016-05-15
4639,Wil Trapp,CLB,M,30.0,29.0,2543.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.04,0.0,34.0,25.0,0.0,5.0,0.0,0.0,0.0,Trapp,Wil,CLB,CLB,Trapp,Wil,M,CLB,151250.0,178250.0,2016-05-15
4641,Mikey Lopez,NYC,M,15.0,6.0,672.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.13,33.3,19.0,10.0,0.0,6.0,0.0,0.0,0.0,Lopez,Mikey,NYCFC,NYCFC,Lopez,Mikey,M,NYCFC,51500.0,51500.0,2016-05-15
4642,Leo Fernandes,PHI,M,12.0,2.0,256.0,0.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.35,25.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,Fernandes,Leo,PHI,PHI,Fernandes,Leo,M,PHI,63000.0,63000.0,2016-05-15
4643,Jalil Anibaba,HOU,D,30.0,28.0,2614.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.03,33.3,27.0,8.0,1.0,4.0,0.0,0.0,0.0,Anibaba,Jalil,HOU,HOU,Anibaba,Jalil,D,HOU,62500.0,62500.0,2016-09-15
4644,Jalil Anibaba,HOU,D,30.0,28.0,2614.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.03,33.3,27.0,8.0,1.0,4.0,0.0,0.0,0.0,Anibaba,Jalil,HOU,HOU,Anibaba,Jalil,M,HOU,62500.0,62500.0,2016-05-15
4645,Ben Zemanski,POR,M,16.0,11.0,1010.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.09,8.3,10.0,12.0,0.0,2.0,0.0,0.0,0.0,Zemanski,Ben,POR,POR,Zemanski,Ben,M,POR,85000.0,89000.0,2016-05-15
4646,Collen Warner,MIN,M,24.0,24.0,1979.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.05,0.0,41.0,18.0,0.0,2.0,0.0,0.0,0.0,Warner,Collen,MIN,HOU,Warner,Collen,M,HOU,149934.0,177434.0,2016-05-15
4648,Hector Jimenez,CLB,M,25.0,14.0,1239.0,0.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,0.0,1.0,0.07,28.6,4.0,10.0,2.0,0.0,0.0,0.0,0.0,Jimenez,Hector,CLB,CLB,Jimenez,Hector,M,CLB,105000.0,105000.0,2016-05-15
4649,Henok Goitom,SJ,F,8.0,3.0,416.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.22,14.3,6.0,6.0,2.0,1.0,0.0,0.0,0.0,Goitom,Henok,SJ,SJ,Goitom,Henok,F,SJ,682800.0,729300.0,2016-09-15
4650,Chris Rolfe,DC,F,9.0,9.0,643.0,0.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.14,17.6,7.0,11.0,3.0,2.0,0.0,0.0,0.0,Rolfe,Chris,DC,DC,Rolfe,Chris,F,DC,257500.0,272500.0,2016-05-15
4651,Erick Torres,HOU,F,11.0,4.0,401.0,0.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,0.0,0.22,17.6,9.0,9.0,1.0,1.0,0.0,0.0,0.0,Torres,Erick,HOU,HOU,Torres,Erick,F,HOU,575000.0,650000.0,2016-05-15
4652,Connor Hallisey,SKC,F,17.0,12.0,1072.0,0.0,1.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.08,44.4,5.0,12.0,0.0,0.0,0.0,0.0,0.0,Hallisey,Connor,KC,KC,Hallisey,Connor,M,KC,63000.0,76750.0,2016-05-15
4653,Maynor Figueroa,DAL,D,28.0,28.0,2434.0,0.0,1.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,0.0,1.0,0.04,19.0,27.0,11.0,1.0,7.0,1.0,0.0,0.0,Figueroa,Maynor,DAL,DAL,Figueroa,Maynor,D,DAL,115000.0,138333.33,2016-05-15
4654,Nelson Valdez,SEA,F,24.0,8.0,900.0,0.0,1.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.1,36.7,21.0,22.0,9.0,4.0,0.0,0.0,0.0,Valdez,Nelson,SEA,SEA,Valdez,Nelson,F,SEA,1200000.0,1455000.0,2016-05-15
4655,Kyle Beckerman,RSL,M,27.0,27.0,2367.0,0.0,1.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.04,27.9,48.0,27.0,0.0,8.0,1.0,0.0,0.0,Beckerman,Kyle,RSL,RSL,Beckerman,Kyle,M,RSL,675000.0,750000.0,2016-05-15
4656,Sean St. Ledger,COL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,St. Ledger,Sean,COL,COL,St. Ledger,Sean,D,COL,191875.0,194375.0,2016-05-15
4657,Conor Casey,CLB,F,4.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Casey,Conor,CLB,CLB,Casey,Conor,F,CLB,105000.0,105000.0,2016-05-15
4658,Nathan Sturgis,SEA,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sturgis,Nathan,SEA,SEA,Sturgis,Nathan,M,SEA,62508.0,62508.0,2016-05-15
4659,Mehdi Ballouchy,NYC,M,4.0,1.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Ballouchy,Mehdi,NYCFC,NYCFC,Ballouchy,Mehdi,M,NYCFC,71663.0,86662.5,2016-05-15
4660,Jason Hernandez,NYC,D,31.0,26.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,2.0,1.0,0.0,0.0,Hernandez,Jason,NYCFC,NYCFC,Hernandez,Jason,D,NYCFC,200000.0,210000.0,2016-05-15
4661,Maurice Edu,PHI,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edu,Maurice,PHI,PHI,Edu,Maurice,M,PHI,725000.0,793750.0,2016-05-15
4662,Steven Lenhart,SJ,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lenhart,Steven,SJ,SJ,Lenhart,Steven,F,SJ,170000.0,179083.33,2016-05-15
4663,Markus Halsti,DC,M-D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Halsti,Markus,DC,DC,Halsti,Markus,M,DC,275000.0,336833.33,2016-05-15
4664,Andrea Mancini,DC,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mancini,Andrea,DC,DC,Mancini,Andrea,F,DC,82500.0,82500.0,2016-09-15
4665,Andrea Mancini,DC,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mancini,Andrea,DC,DC,Mancini,Andrea,M/F,DC,82500.0,82500.0,2016-05-15
4666,Xavier Kouassi,NE,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kouassi,Xavier,NE,NE,Kouassi,Xavier,M,NE,840000.0,890541.75,2016-05-15
4668,Marc Pelosi,SJ,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pelosi,Marc,SJ,SJ,Pelosi,Marc,M,SJ,72000.0,84500.0,2016-05-15
4670,Ever Alvarado,HON,D,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Alvarado,Ever,UNK,KC,Alvarado,Ever,D,KC,51500.0,75166.71,2016-09-15
4671,Rafael Garcia,LA,D,6.0,2.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,Garcia,Rafael,LA,LA,Garcia,Rafael,M,LA,75000.0,75000.0,2016-05-15
4672,Eric Gehrig,CHI,D,5.0,3.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Gehrig,Eric,CHI,CHI,Gehrig,Eric,D,CHI,106875.0,112708.33,2016-05-15
4673,Zach Pfeffer,COL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfeffer,Zach,COL,COL,Pfeffer,Zach,M,COL,101000.0,101000.0,2016-05-15
4674,Chris Korb,DC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Korb,Chris,DC,DC,Korb,Chris,D,DC,108900.0,116379.83,2016-05-15
4675,Michael Farfan,SEA,M,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Farfan,Michael,SEA,SEA,Farfan,Michael,M,SEA,80000.0,80000.0,2016-05-15
4676,Ethan White,NYC,D,13.0,7.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,2.0,1.0,0.0,0.0,White,Ethan,NYCFC,NYCFC,White,Ethan,D,NYCFC,62500.0,62500.0,2016-05-15
4677,Moises Hernandez,DAL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hernandez,Moises,DAL,DAL,Hernandez,Moises,D,DAL,100000.0,105000.0,2016-05-15
4678,Zach Loyd,DAL,D,12.0,10.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0,Loyd,Zach,DAL,DAL,Loyd,Zach,D,DAL,200000.0,221666.67,2016-05-15
4679,Emil Larsen,CLB,M,3.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Larsen,Emil,CLB,CLB,Larsen,Emil,M,CLB,175000.0,175000.0,2016-05-15
4681,Amobi Okugo,POR,D-M,4.0,2.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,Okugo,Amobi,POR,POR,Okugo,Amobi,D-M,POR,300000.0,325000.0,2016-09-15
4682,Amobi Okugo,POR,D-M,4.0,2.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,Okugo,Amobi,POR,POR,Okugo,Amobi,D/M,POR,300000.0,325000.0,2016-05-15
4683,Aubrey David,DAL,D,5.0,4.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,David,Aubrey,DAL,DAL,David,Aubrey,D,DAL,62508.0,83674.67,2016-09-15
4684,Kevin Kratz,ATL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kratz,Kevin,ATL,PHI,Kratz,Kevin,M,PHI,62508.0,76758.0,2016-09-15
4685,Andres Romero,MTL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romero,Andres,MTL,MTL,Romero,Andres,M,MTL,110000.0,110000.0,2016-09-15
4686,Andres Romero,MTL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romero,Andres,MTL,MTL,Romero,Andres,M/F,MTL,110000.0,110000.0,2016-05-15
4687,Norberto Paparatto,DAL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paparatto,Norberto,DAL,DAL,Paparatto,Norberto,D,DAL,175000.0,174999.96,2016-09-15
4688,Michael Gamble,NE,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gamble,Michael,NE,NE,Gamble,Michael,F,NE,51500.0,51500.04,2016-05-15
4689,Jalen Robinson,DC,D,4.0,3.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Robinson,Jalen,DC,DC,Robinson,Jalen,D,DC,75000.0,87000.0,2016-05-15
4690,Collin Martin,MIN,M,2.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Martin,Collin,MIN,DC,Martin,Collin,M,DC,75000.0,89166.67,2016-05-15
4691,Andy Craven,SEA,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Craven,Andy,SEA,SEA,Craven,Andy,F,SEA,62508.0,62508.0,2016-05-15
4692,Juan Esteban Ortiz,DAL,M,5.0,2.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,Esteban Ortiz,Juan,DAL,DAL,Ortiz,Juan Esteban,M,DAL,160000.0,204500.0,2016-05-15
4693,Boyd Okwuonu,RSL,D,2.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Okwuonu,Boyd,RSL,RSL,Okwuonu,Boyd,D,RSL,66000.0,86000.0,2016-05-15
4694,Chris Klute,POR,D,8.0,8.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,Klute,Chris,POR,POR,Klute,Chris,D,POR,86625.0,91924.63,2016-05-15
4696,Chad Barson,CLB,D,7.0,3.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,Barson,Chad,CLB,CLB,Barson,Chad,D,CLB,63000.0,63000.0,2016-05-15
4698,Mikey Ambrose,ATL,D,5.0,4.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,Ambrose,Mikey,ATL,ORL,Ambrose,Mikey,D,ORL,62496.0,62496.0,2016-09-15
4699,Oscar Sorto,LA,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sorto,Oscar,LA,LA,Sorto,Oscar,D,LA,63000.0,64875.0,2016-05-15
4700,Gbenga Arokoyo,ATL,D,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arokoyo,Gbenga,ATL,POR,Arokoyo,Gbenga,D,POR,90000.0,110600.0,2016-09-15
4701,Jose Villarreal,OCS,F,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Villarreal,Jose,ORL,LA,Villarreal,Jose,F,LA,90000.0,90000.0,2016-09-15
4702,Jose Villarreal,OCS,F,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Villarreal,Jose,ORL,LA,Villarreal,Jose,M/F,LA,90000.0,90000.0,2016-05-15
4703,Kevin Garcia,HOU,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garcia,Kevin,HOU,HOU,Garcia,Kevin,D,HOU,62508.0,62508.0,2016-09-15
4704,Cole Seiler,VAN,D,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Seiler,Cole,VAN,VAN,Seiler,Cole,D,VAN,51500.0,51500.0,2016-05-15
4706,Brandon Allen,NY,F,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Allen,Brandon,NY,NY,Allen,Brandon,F,NYRB,62500.0,62500.0,2016-05-15
4707,Sebastien Ibeagha,HOU,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibeagha,Sebastien,HOU,HOU,Ibeagha,Sebastien,D,HOU,62500.0,62500.0,2016-05-15
4708,Christian Dean,CHI,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dean,Christian,CHI,VAN,Dean,Christian,D,VAN,110000.0,191000.0,2016-05-15
