,Player,Club,POS,GP,GS,MINS,G,A,SHTS,SOG,GWG,HmG,RdG,Gp90,SCpct,Year,Season,GWA,HmA,RdA,Ap90,SOGpct,FC,FS,OFF,YC,RC,PKG,PKA,Last Name,First Name,Club Name,Club Name_Dup,Last Name_Dup,First Name_Dup,POS_Dup,Club_Dup,Base Salary,Guaranteed Compensation,Date
5879,Yordany Alvarez,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,RSL,Alvarez,Yordany,M,RSL,46500.0,46500.0,2013-05-01
5880,Anthony Beltran,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,RSL,Beltran,Anthony,D,RSL,166800.0,166800.0,2013-05-01
5881,Benjamin Lopez,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,RSL,Lopez,Benjamin,F,RSL,35125.0,37730.43,2013-08-01
5882,Kenny Mansally,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,RSL,Mansally,Kenny,F,RSL,50000.0,52000.0,2013-05-01
5883,Leonardo Gonzalez,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,SEA,Gonzalez,Leonardo,D,SEA,135000.0,135000.0,2013-05-01
5884,Philip Lund,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,SEA,Lund,Philip,M,SEA,35125.0,35125.0,2013-05-01
5885,Fredy Montero,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,SEA,Montero,Fredy,F,SEA,700000.0,856000.0,2013-05-01
5886,Victor Bernardez,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,SJ,Bernardez,Victor,D,SJ,100000.0,100000.0,2013-05-01
5887,Marvin Chavez,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,SJ,Chavez,Marvin,M,SJ,175000.0,175000.0,2013-05-01
5888,Michael Fucito,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,SJ,Fucito,Michael,MF,SJ,55000.0,57889.79,2013-05-01
5889,Daniel Gargan,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,SJ,Gargan,Daniel,M,SJ,88000.0,88000.0,2013-05-01
5890,Manuel Aparicio,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,TOR,Aparicio,Manuel,M,TOR,35125.0,35125.0,2013-08-01
5891,Nico Muniz,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,UNK,Muniz,Nico,M,,46500.0,48500.0,2013-05-01
5892,Cesar Pizarro,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,UNK,Pizarro,Cesar,F,,46500.0,46500.0,2013-05-01
5893,Matthew Stinson,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,UNK,Stinson,Matthew,M,,46500.0,46500.0,2013-05-01
5894,Samuel Adekugbe,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,VAN,Adekugbe,Samuel,D,VAN,46500.0,51500.0,2013-09-15
5895,Tommy Heinemann,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,VAN,Heinemann,Tommy,F,VAN,51975.0,51975.0,2013-05-01
5896,Dilaver Duka,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,CHI,Duka,Dilaver,M,CHI,165000.0,190000.0,2014-04-01
5897,Dilaver Duka,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,MTL,Duka,Dilaver,M,MTL,165000.0,190000.0,2014-09-15
5898,Florent Pongolle,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,CHI,Pongolle,Florent,F,CHI,72000.0,81000.0,2014-09-15
5899,Harrison Shipp,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,CHI,Shipp,Harrison,F,CHI,70000.0,95000.0,2014-04-01
5900,Marvin Chavez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,CHV,Chavez,Marvin,M,CHV,200000.0,200000.0,2014-09-15
5901,Marvin Chavez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,COL,Chavez,Marvin,M,COL,200000.0,200000.0,2014-04-01
5902,Jose Erick Correa,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,CHV,Correa,Jose Erick,F,CHV,70000.0,70000.0,2014-04-01
5903,Marco Delgado,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,CHV,Delgado,Marco,M,CHV,75000.0,77500.0,2014-04-01
5904,Matthew Dunn,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,CHV,Dunn,Matthew,M,CHV,48500.0,48500.04,2014-09-15
5905,Gabriel Farfan,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,CHV,Farfan,Gabriel,M,CHV,115000.0,115000.0,2014-04-01
5906,Agustin Pelletieri,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,CHV,Pelletieri,Agustin,M,CHV,90000.0,90000.0,2014-04-01
5907,Bernardo Anor,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,CLB,Anor,Bernardo,M,CLB,48825.0,48825.0,2014-04-01
5908,Kingsley Baiden,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,CLB,Baiden,Kingsley,M,CLB,36504.0,36504.0,2014-04-01
5909,David Armstrong,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,COL,Armstrong,David,M,COL,36504.0,36504.0,2014-09-15
5910,Jose Mari,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,COL,Mari,Jose,M-D,COL,230000.0,261000.0,2014-04-01
5911,Jose Martin,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,COL,Martin,Jose,M,COL,230000.0,261000.0,2014-09-15
5912,Vincente Sanchez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,COL,Sanchez,Vincente,F,COL,210000.0,286666.67,2014-04-01
5913,Grant Van de Casteele,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,COL,Van de Casteele,Grant,D,COL,48500.0,60000.0,2014-04-01
5914,Jair Benitez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,DAL,Benitez,Jair,D,DAL,101250.0,101250.0,2014-04-01
5915,Andres Escobar,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,DAL,Escobar,Andres,F,DAL,625000.0,647000.0,2014-04-01
5916,Michel Pereira,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,DAL,Pereira,Michel,M/D,DAL,120000.0,141500.0,2014-04-01
5917,Blas Perez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,DAL,Perez,Blas,F,DAL,335000.0,359250.0,2014-04-01
5918,Nick Walker,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,DAL,Walker,Nick,D,DAL,36500.0,36500.0,2014-04-01
5919,JeVaughn Watson,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,DAL,Watson,JeVaughn,M,DAL,110000.0,126875.0,2014-04-01
5920,Alejandro Zendejas,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,DAL,Zendejas,Alejandro,F,DAL,36504.0,53170.67,2014-09-15
5921,Steven Birnbaum,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,DC,Birnbaum,Steven,D,DC,55000.0,85000.0,2014-04-01
5922,Christian Fernandez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,DC,Fernandez,Christian,D,DC,170000.0,181687.5,2014-04-01
5923,Christiano Francois,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,DC,Francois,Christiano,F,DC,36500.0,36500.0,2014-04-01
5924,Oscar Boniek Garcia,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,HOU,Boniek Garcia,Oscar,F,HOU,199992.0,258742.0,2014-04-01
5925,Aurelien Collin,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,KC,Collin,Aurelien,D,KC,275000.0,281250.0,2014-04-01
5926,Toni Dovale,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,KC,Dovale,Toni,D,KC,180000.0,185000.0,2014-04-01
5927,AJ DeLaGarza,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,LA,DeLaGarza,AJ,D,LA,135000.0,157500.0,2014-04-01
5928,Samuel Goncalves,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,LA,Goncalves,Samuel,F,LA,50000.0,50000.0,2014-04-01
5929,Bradford Jamieson,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,LA,Jamieson,Bradford,F,LA,36500.0,36500.0,2014-04-01
5930,Leonardo Ribeiro Da Silva,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,LA,Ribeiro Da Silva,Leonardo,D,LA,105000.0,105000.0,2014-04-01
5931,Leonardo Ribeiro Da Sliva,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,LA,Ribeiro Da Sliva,Leonardo,D,LA,105000.0,105000.0,2014-09-15
5932,Joseph Villarreal,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,LA,Villarreal,Joseph,M,LA,48825.0,50700.0,2014-04-01
5933,Louis Beland-Goyette,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,MTL,Beland-Goyette,Louis,M,MTL,36504.0,36504.0,2014-09-15
5934,Felipe Martins,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,MTL,Martins,Felipe,M,MTL,160000.0,192500.0,2014-04-01
5935,Adrian Lopez Rodriguez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,MTL,Rodriguez,Adrian Lopez,D,MTL,240000.0,291250.0,2014-04-01
5936,Jose Goncalves,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,NE,Goncalves,Jose,D,NE,450000.0,479375.0,2014-04-01
5937,Stephen Neumann,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,NE,Neumann,Stephen,M-F,NE,65000.0,86250.0,2014-04-01
5938,AJ Soares,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,NE,Soares,AJ,D,NE,119180.0,159180.0,2014-04-01
5939,Ambroise Bitolo,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,NY,Bitolo,Ambroise,D,NY,36500.0,36500.0,2014-04-01
5940,Armando Lozano,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,NY,Lozano,Armando,D,NY,120000.0,130000.0,2014-04-01
5941,Jamison Olave,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,NY,Olave,Jamison,D,NY,280000.0,290000.0,2014-04-01
5942,David Villa,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,NYCFC,Villa,David,F,NYCFC,60000.0,60000.0,2014-09-15
5943,Yordany Alvarez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,ORL,Alvarez,Yordany,M,ORL,48500.0,56000.0,2014-04-01
5944,Darwin Ceren,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,ORL,Ceren,Darwin,M,ORL,50000.0,80437.5,2014-04-01
5945,Kaka,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,ORL,Kaka,,M,ORL,6660000.0,7167500.0,2014-09-15
5946,Kevin Molino,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,ORL,Molino,Kevin,M,ORL,60000.0,71400.0,2014-04-01
5947,Tommy Redding,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,ORL,Redding,Tommy,D,ORL,36500.0,44000.0,2014-04-01
5948,Fred Carreiro,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,PHI,Carreiro,Fred,M,PHI,65460.0,65460.0,2014-04-01
5949,Fabinho Fabinho,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,PHI,Fabinho,Fabinho,D,PHI,96000.0,100500.0,2014-04-01
5950,Cristhian Hernandez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,PHI,Hernandez,Cristhian,M,PHI,72500.0,74375.0,2014-04-01
5951,Sebastian Le Toux,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,PHI,Le Toux,Sebastian,M,PHI,250000.0,262812.5,2014-04-01
5952,Richard Marquez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,PHI,Marquez,Richard,D,PHI,36504.0,36504.0,2014-04-01
5953,James McLaughlin,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,PHI,McLaughlin,James,M,PHI,66000.0,75000.0,2014-04-01
5954,Carlos Valdes,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,PHI,Valdes,Carlos,D,PHI,295000.0,295000.0,2014-04-01
5955,Pa Modou Kah,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,POR,Kah,Pa Modou,D,POR,240000.0,245000.0,2014-04-01
5956,Norbeto Paparatto,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,POR,Paparatto,Norbeto,D,POR,100000.0,100000.0,2014-04-01
5957,Jose Adolfo Valencia,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,POR,Valencia,Jose Adolfo,F,POR,60000.0,75000.0,2014-04-01
5958,Jorge Villafana,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,POR,Villafana,Jorge,F,POR,72765.0,74431.67,2014-04-01
5959,Anthony Beltran,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,RSL,Beltran,Anthony,D,RSL,186450.0,186450.0,2014-04-01
5960,Joey Dillon,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,RSL,Dillon,Joey,M/D,RSL,36504.0,36504.0,2014-04-01
5961,Benjamin Lopez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,RSL,Lopez,Benjamin,F,RSL,48500.0,51105.43,2014-04-01
5962,Kenny Mansally,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,RSL,Mansally,Kenny,F,RSL,65000.0,72000.0,2014-04-01
5963,Michael Azira,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,SEA,Azira,Michael,D,SEA,48504.0,51147.54,2014-04-01
5964,Leonardo Gonzalez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,SEA,Gonzalez,Leonardo,D,SEA,150000.0,150000.0,2014-04-01
5965,Victor Bernardez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,SJ,Bernardez,Victor,D,SJ,100008.0,141608.0,2014-04-01
5966,Michael Fucito,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,SJ,Fucito,Michael,MF,SJ,57750.0,60639.79,2014-04-01
5967,Matias Perez,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,SJ,Perez,Matias,M,SJ,216000.0,216000.0,2014-09-15
5968,Jean Baptiste Pierazzi,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,SJ,Pierazzi,Jean Baptiste,M,SJ,240000.0,240000.0,2014-04-01
5969,Joseph Sofia,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,SJ,Sofia,Joseph,D,SJ,36504.0,36504.0,2014-04-01
5970,Manuel Aparicio,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,TOR,Aparicio,Manuel,M,TOR,48500.0,48500.0,2014-04-01
5971,Dwayne DeRosario,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,TOR,DeRosario,Dwayne,M,TOR,137000.0,173000.0,2014-04-01
5972,Gilberto Junior,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,TOR,Junior,Gilberto,F,TOR,1145000.0,1205000.0,2014-04-01
5973,Joshua Gardner,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,UNK,Gardner,Joshua,M,,70000.0,70000.0,2014-04-01
5974,Samuel Adekugbe,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,VAN,Adekugbe,Samuel,D,VAN,50000.0,55000.0,2014-04-01
5975,Adailton Filho,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,CHI,Filho,Adailton,D,CHI,200000.0,244500.0,2015-07-15
5976,Gilberto Junior,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,CHI,Junior,Gilberto,F,CHI,1144992.0,1144992.0,2015-09-15
5977,Gilberto Junior,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,TOR,Junior,Gilberto,F,TOR,1145000.0,1205000.0,2015-07-15
5978,Guly Prado,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,CHI,Prado,Guly,F,CHI,120000.0,135000.0,2015-07-15
5979,Harrison Shipp,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,CHI,Shipp,Harrison,F,CHI,87500.0,112500.0,2015-07-15
5980,Kristin Steindorsson,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,CLB,Steindorsson,Kristin,M,CLB,105000.0,119438.0,2015-07-15
5981,Jose Zeca,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,CLB,Zeca,Jose,M,CLB,120000.0,120000.0,2015-07-15
5982,Juan Edgardo Ramirez,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,COL,Ramirez,Juan Edgardo,M,COL,75000.0,75000.0,2015-07-15
5983,Axel Sjoberg,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,COL,Sjoberg,Axel,D,COL,60000.0,75000.0,2015-07-15
5984,Michel Pereira,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,DAL,Pereira,Michel,M/D,DAL,140000.0,161500.0,2015-07-15
5985,Blas Perez,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,DAL,Perez,Blas,F,DAL,350000.0,374250.0,2015-07-15
5986,Jevaughn Watson,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,DAL,Watson,Jevaughn,M-D,DAL,160000.0,180000.0,2015-07-15
5987,Alejandro Zendejas,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,DAL,Zendejas,Alejandro,F,DAL,60000.0,76667.0,2015-07-15
5988,Steven Birnbaum,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,DC,Birnbaum,Steven,D,DC,66000.0,96000.0,2015-07-15
5989,Oscar Boniek Garcia,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,HOU,Boniek Garcia,Oscar,F,HOU,245000.0,303750.0,2015-07-15
5990,"Jose ""Memo"" Rodriguez",,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,HOU,Rodriguez,"Jose ""Memo""",M,HOU,60000.0,60000.0,2015-07-15
5991,Jose Memo Rodriguez,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,HOU,Rodriguez,Jose Memo,M,HOU,60000.0,60000.0,2015-09-15
5992,Bernardo Anor,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,KC,Anor,Bernardo,M,KC,135000.0,135000.0,2015-07-15
5993,Leonardo Da Silva Ribeiro,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,LA,Da Silva Ribeiro,Leonardo,D,LA,150000.0,155000.0,2015-09-15
5994,AJ DeLaGarza,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,LA,DeLaGarza,AJ,D,LA,200000.0,202500.0,2015-07-15
5995,Giovani Dos Santos,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,LA,Dos Santos,Giovani,M,LA,4000008.0,4100008.0,2015-07-15
5996,Bradford Jamieson,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,LA,Jamieson,Bradford,F,LA,60000.0,60000.0,2015-07-15
5997,Leonardo Ribeiro Da Silva,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,LA,Ribeiro Da Silva,Leonardo,D,LA,150000.0,155000.0,2015-07-15
5998,David Romney,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,LA,Romney,David,D,LA,60000.0,60000.0,2015-09-15
5999,Joseph Villarreal,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,LA,Villarreal,Joseph,M,LA,60000.0,61875.0,2015-07-15
6000,Ambroise Bitolo,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,MTL,Bitolo,Ambroise,D,MTL,100000.0,100000.0,2015-07-15
6001,Dilaver Duka,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,MTL,Duka,Dilaver,M,MTL,175000.0,200000.0,2015-07-15
6002,Marvin Ceballos,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,NE,Ceballos,Marvin,M,NE,50000.0,50000.0,2015-07-15
6003,Jose Goncalves,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,NE,Goncalves,Jose,D,NE,450000.0,479375.0,2015-07-15
6004,Timothy Mulgrew,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,NE,Mulgrew,Timothy,F,NE,50000.0,50000.0,2015-07-15
6005,Stephen Neumann,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,NE,Neumann,Stephen,M-F,NE,71500.0,92750.0,2015-07-15
6006,Felipe Martins,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,NY,Martins,Felipe,M,NY,175000.0,207500.0,2015-07-15
6007,Emmanuel Sanchez,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,NY,Sanchez,Emmanuel,M,NY,50000.0,50000.0,2015-07-15
6008,Gonzalo Veron,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,NY,Veron,Gonzalo,M-F,NY,200004.0,200004.0,2015-09-15
6009,Jose Angel Tasende,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,NYCFC,Tasende,Jose Angel,D,NYCFC,60000.0,60000.0,2015-07-15
6010,Darwin Ceren,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,ORL,Ceren,Darwin,M,ORL,66000.0,96438.0,2015-07-15
6011,Aurelien Collin,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,ORL,Collin,Aurelien,D,ORL,500000.0,525000.0,2015-07-15
6012,Kaka,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,ORL,Kaka,,M,ORL,6660000.0,7167500.0,2015-07-15
6013,Valdmiro Lameira,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,ORL,Lameira,Valdmiro,M,ORL,50000.0,50000.0,2015-07-15
6014,Valdomiro Lameira,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,ORL,Lameira,Valdomiro,M,ORL,50000.0,50000.0,2015-09-15
6015,Bryan Rochez,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,ORL,Rochez,Bryan,F,ORL,200000.0,279500.0,2015-07-15
6016,Austin Berry,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,PHI,Berry,Austin,D,PHI,93519.0,108519.0,2015-07-15
6017,Fred Carreiro,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,PHI,Carreiro,Fred,M,PHI,60000.0,60000.0,2015-07-15
6018,Fabinho Fabinho,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,PHI,Fabinho,Fabinho,D,PHI,114000.0,118500.0,2015-07-15
6019,Sebastien Le Toux,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,PHI,Le Toux,Sebastien,M,PHI,275000.0,285228.0,2015-07-15
6020,Richard Marquez,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,PHI,Marquez,Richard,D,PHI,60000.0,60000.0,2015-07-15
6021,James McLaughlin,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,PHI,McLaughlin,James,M,PHI,60000.0,60000.0,2015-07-15
6022,Carlos Valdes,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,PHI,Valdes,Carlos,D,PHI,400000.0,400000.0,2015-07-15
6023,Steven Vitoria,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,PHI,Vitoria,Steven,D,PHI,400000.0,400000.0,2015-07-15
6024,Norbeto Paparatto,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,POR,Paparatto,Norbeto,D,POR,120000.0,120000.0,2015-07-15
6025,Jeanderson Pereira,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,POR,Pereira,Jeanderson,D,POR,60000.0,60000.0,2015-07-15
6026,Jorge Villafana,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,POR,Villafana,Jorge,F,POR,130000.0,135000.0,2015-07-15
6027,Anthony Beltran,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,RSL,Beltran,Anthony,D,RSL,195000.0,205950.0,2015-07-15
6028,Kenny Mansally,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,RSL,Mansally,Kenny,F,RSL,60000.0,66500.0,2015-07-15
6029,Juan Manuel Martinez,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,RSL,Martinez,Juan Manuel,F,RSL,710000.0,1108666.67,2015-09-15
6030,Jamison Olave,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,RSL,Olave,Jamison,D,RSL,290000.0,300000.0,2015-07-15
6031,Adolfo Ovalle,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,RSL,Ovalle,Adolfo,M,RSL,60000.0,70500.0,2015-07-15
6032,Michael Azira,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,SEA,Azira,Michael,D,SEA,60000.0,62827.0,2015-07-15
6033,Thomas Bedinelli,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,SEA,Bedinelli,Thomas,M,SEA,108000.0,133125.0,2015-07-15
6034,Leonardo Gonzalez,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,SEA,Gonzalez,Leonardo,D,SEA,165000.0,165000.0,2015-07-15
6035,Victory Mansaray,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,SEA,Mansaray,Victory,F,SEA,60000.0,63500.0,2015-07-15
6036,Roman Torres,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,SEA,Torres,Roman,D,SEA,438000.0,513812.5,2015-09-15
6037,Victor Bernardez,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,SJ,Bernardez,Victor,D,SJ,200000.0,241600.0,2015-07-15
6038,Michael Fucito,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,SJ,Fucito,Michael,MF,SJ,60638.0,63528.0,2015-07-15
6039,Matias Perez,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,SJ,Perez,Matias,M,SJ,240000.0,240000.0,2015-07-15
6040,Jean Baptiste Pierazzi,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,SJ,Pierazzi,Jean Baptiste,M,SJ,260000.0,260000.0,2015-07-15
6041,Manuel Aparicio,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,TOR,Aparicio,Manuel,M,TOR,60000.0,60000.0,2015-07-15
6042,Marco Delgado,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,TOR,Delgado,Marco,M,TOR,80000.0,82500.0,2015-07-15
6043,Herculez Gomez,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,TOR,Gomez,Herculez,F,TOR,240000.0,261000.0,2015-09-15
6044,Clement Simonin,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,TOR,Simonin,Clement,D,TOR,50000.0,50000.0,2015-07-15
