,Player,Club,POS,GP,GS,MINS,G,A,SHTS,SOG,GWG,HmG,RdG,Gp90,SCpct,Year,Season,GWA,HmA,RdA,Ap90,SOGpct,FC,FS,OFF,YC,RC,PKG,PKA,Last Name,First Name,Base Salary,Guaranteed Compensation,Date
6522,Freddy Adu,PHI,M,,,,,,,,,,,,,2011,,,,,,,,,,,,,,Adu,Freddy,475884.0,594884.0,2011-09-01
6523,Andres Mendoza,CLB,F,,,,,,,,,,,,,2011,,,,,,,,,,,,,,Mendoza,Andres,500000.0,595000.0,2011-09-01
6524,David Ferreira,DAL,M-F,,,,,,,,,,,,,2011,,,,,,,,,,,,,,Ferreira,David,600000.0,705000.0,2011-09-01
6525,Torsten Frings,TFC,M,,,,,,,,,,,,,2011,,,,,,,,,,,,,,Frings,Torsten,699996.0,1113662.67,2011-09-01
6526,Danny Koevermans,TFC,F,,,,,,,,,,,,,2011,,,,,,,,,,,,,,Koevermans,Danny,999996.0,1413319.33,2011-09-01
6527,Julian de Guzman,TFC,M,,,,,,,,,,,,,2011,,,,,,,,,,,,,,de Guzman,Julian,1863996.0,1910746.0,2011-09-01
6528,Landon Donovan,LA,F,,,,,,,,,,,,,2011,,,,,,,,,,,,,,Donovan,Landon,2300000.0,2300000.0,2011-09-01
6529,Robbie Keane,LA,F,,,,,,,,,,,,,2011,,,,,,,,,,,,,,Keane,Robbie,2917241.0,3417243.15,2011-09-01
6530,Rafael Marquez,NY,D,,,,,,,,,,,,,2011,,,,,,,,,,,,,,Marquez,Rafael,4600000.0,4600000.0,2011-09-01
6531,Thierry Henry,NY,F,,,,,,,,,,,,,2011,,,,,,,,,,,,,,Henry,Thierry,5000000.0,5600000.04,2011-09-01
6532,David Beckham,LA,M,,,,,,,,,,,,,2011,,,,,,,,,,,,,,Beckham,David,5500000.0,6500000.04,2011-09-01
6533,Jose Angulo,NY,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Angulo,Jose,33750.0,33750.0,2012-10-01
6534,Jeb Brovsky,MTL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Brovsky,Jeb,33750.0,33750.0,2012-10-01
6535,Rafael Garcia,LA,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Garcia,Rafael,33750.0,33750.0,2012-10-01
6536,Bryan Gaul,LA,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Gaul,Bryan,33750.0,33750.0,2012-10-01
6537,Evan James,MTL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,James,Evan,33750.0,33750.0,2012-10-01
6538,Ryan Kawulok,POR,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Kawulok,Ryan,33750.0,33750.0,2012-10-01
6539,Greg Klazura,VAN,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Klazura,Greg,33750.0,33750.0,2012-10-01
6540,Kyle Miller,KC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Miller,Kyle,33750.0,33750.0,2012-10-01
6541,Miguel Montano,MTL,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Montano,Miguel,33750.0,33750.0,2012-10-01
6542,Sebastian Rincon,POR,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Rincon,Sebastian,33750.0,33750.0,2012-10-01
6543,Tyler Ruthven,NY,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Ruthven,Tyler,33750.0,33750.0,2012-10-01
6544,Aaron Schoenfeld,CLB,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Schoenfeld,Aaron,33750.0,33750.0,2012-10-01
6545,Michael Seamon,SEA,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Seamon,Michael,33750.0,33750.0,2012-10-01
6546,Juan Sebastian,RSL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Sebastian,Juan,33750.0,33750.0,2012-10-01
6547,Daniel Steres,SEA,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Steres,Daniel,33750.0,33750.0,2012-10-01
6548,Christopher Taylor,POR,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Taylor,Christopher,33750.0,33750.0,2012-10-01
6549,Kenney Walker,LA,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Walker,Kenney,33750.0,33750.0,2012-10-01
6550,Tony Walls,CHI,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Walls,Tony,33750.0,33750.0,2012-10-01
6551,Konrad Warzycha,KC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Warzycha,Konrad,33750.0,33750.0,2012-10-01
6552,Blake Brettschneider,NE,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Brettschneider,Blake,33756.0,33756.0,2012-10-01
6553,Cyprian Hedrick,KC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Hedrick,Cyprian,33756.0,33756.0,2012-10-01
6554,Jacob Hustedt,SJ,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Hustedt,Jacob,33756.0,33756.0,2012-10-01
6555,Cesar Pizarro,SJ,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Pizarro,Cesar,33756.0,33756.0,2012-10-01
6556,Alec Purdie,NE,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Purdie,Alec,33756.0,33756.0,2012-10-01
6557,Michael Roach,NE,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Roach,Michael,33756.0,33756.0,2012-10-01
6558,Lance Rozeboom,DC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Rozeboom,Lance,33756.0,33756.0,2012-10-01
6559,Joseph Villareal,LA,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Villareal,Joseph,33750.0,35625.0,2012-10-01
6560,Kenny Mansally,RSL,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Mansally,Kenny,33750.0,35750.0,2012-10-01
6561,Nico Muniz,RSL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Muniz,Nico,33750.0,35750.0,2012-10-01
6562,Josue Soto,HOU,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Soto,Josue,33750.0,38750.0,2012-10-01
6563,Anthony Ampaipitakwong,SJ,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Ampaipitakwong,Anthony,44000.0,44000.0,2012-10-01
6564,Jhonny Arteaga,NY,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Arteaga,Jhonny,44000.0,44000.0,2012-10-01
6565,Rafael Baca,SJ,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Baca,Rafael,44000.0,44000.0,2012-10-01
6566,Jonathan Borrajo,NY,M-D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Borrajo,Jonathan,44000.0,44000.0,2012-10-01
6567,Frederick Braun,POR,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Braun,Frederick,44000.0,44000.0,2012-10-01
6568,Warren Creavalle,HOU,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Creavalle,Warren,44000.0,44000.0,2012-10-01
6569,David Estrada,SEA,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Estrada,David,44000.0,44000.0,2012-10-01
6570,Eric Gehrig,CLB,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Gehrig,Eric,44000.0,44000.0,2012-10-01
6571,Hector Jimenez,LA,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Jimenez,Hector,44000.0,44000.0,2012-10-01
6572,Lamar Neagle,MTL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Neagle,Lamar,44000.0,44000.0,2012-10-01
6573,Soony Saad,KC,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Saad,Soony,44000.0,44000.0,2012-10-01
6574,Matthew Stinson,TOR,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Stinson,Matthew,44000.0,44000.0,2012-10-01
6575,Long Tan,DC,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Tan,Long,44000.0,44000.0,2012-10-01
6576,Jose Adolfo Valencia,POR,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Valencia,Jose Adolfo,44000.0,44000.0,2012-10-01
6577,Marcus Tracy,SJ,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Tracy,Marcus,44000.0,44000.04,2012-10-01
6578,Krystian Witkowski,PHI,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Witkowski,Krystian,44000.0,44000.04,2012-10-01
6579,Raphael Augusto,DC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Augusto,Raphael,44004.0,44004.0,2012-10-01
6580,Kamani Hill,COL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Hill,Kamani,44004.0,44004.0,2012-10-01
6581,Jeremiah White,,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,White,Jeremiah,44004.0,44004.0,2012-10-01
6582,Olukorede Aiyegbusi,KC,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Aiyegbusi,Olukorede,44100.0,44100.0,2012-10-01
6583,Jean Alexandre,SJ,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Alexandre,Jean,44100.0,44100.0,2012-10-01
6584,Yordany Alvarez,RSL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Alvarez,Yordany,44100.0,44100.0,2012-10-01
6585,Quincy Amarikwa,TOR,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Amarikwa,Quincy,44100.0,44100.0,2012-10-01
6586,Bernardo Anor,CLB,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Anor,Bernardo,44100.0,44100.0,2012-10-01
6587,Steven Beitashour,SJ,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Beitashour,Steven,44100.0,44100.0,2012-10-01
6588,Servando Carrasco,SEA,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Carrasco,Servando,44100.0,44100.0,2012-10-01
6589,Michael Fucito,POR,MF,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Fucito,Michael,44100.0,44100.0,2012-10-01
6590,Ryan Guy,NE,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Guy,Ryan,44100.0,44100.0,2012-10-01
6591,Peterson Joseph,KC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Joseph,Peterson,44100.0,44100.0,2012-10-01
6592,Chris Korb,DC,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Korb,Chris,44100.0,44100.0,2012-10-01
6593,Lawrence Olum,KC,M/D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Olum,Lawrence,44100.0,44100.0,2012-10-01
6594,Brad Ring,SJ,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Ring,Brad,44100.0,44100.0,2012-10-01
6595,Kevin Ellis,KC,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Ellis,Kevin,44000.0,44750.0,2012-10-01
6596,Doneil Henry,TOR,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Henry,Doneil,44100.0,45100.0,2012-10-01
6597,Brandon Barklage,NY,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Barklage,Brandon,44000.0,45566.67,2012-10-01
6598,Gabriel Farfan,PHI,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Farfan,Gabriel,46200.0,46200.0,2012-10-01
6599,Marco Delgado,CHV,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Delgado,Marco,44000.0,46500.0,2012-10-01
6600,Lewis Neal,DC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Neal,Lewis,44004.0,47004.0,2012-10-01
6601,Tommy Heinemann,CLB,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Heinemann,Tommy,47250.0,47250.0,2012-10-01
6602,David Junior Lopes,LA,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Lopes,David Junior,47250.0,47250.0,2012-10-01
6603,David Junior Viana,RSL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Viana,David Junior,44000.0,47450.04,2012-10-01
6604,Miller Bolanos,CHV,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Bolanos,Miller,48000.0,48000.0,2012-10-01
6605,Jose Erik Correa,CHV,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Correa,Jose Erik,48000.0,48000.0,2012-10-01
6606,Florian Lechner,NE,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Lechner,Florian,44004.0,48104.0,2012-10-01
6607,Kwame Watson-Siriboe,RSL,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Watson-Siriboe,Kwame,48400.0,48400.0,2012-10-01
6608,Joao Plata,TOR,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Plata,Joao,50000.0,50000.0,2012-10-01
6609,Sebastian Grazzini,CHI,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Grazzini,Sebastian,50400.0,50400.0,2012-10-01
6610,Lee Nguyen,NE,M/F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Nguyen,Lee,44000.0,50500.0,2012-10-01
6611,Kyle Nakazawa,LA,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Nakazawa,Kyle,51150.0,51150.0,2012-10-01
6612,Alex Dixon,HOU,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Dixon,Alex,47250.0,52250.0,2012-10-01
6613,David Armstrong,COL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Armstrong,David,44100.0,53564.29,2012-10-01
6614,Joshua Gardner,MTL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Gardner,Joshua,54120.0,54120.0,2012-10-01
6615,Cristhian Hernandez,PHI,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Hernandez,Cristhian,52500.0,54375.0,2012-10-01
6616,Bryan Jordan,LA,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Jordan,Bryan,55000.0,55000.0,2012-10-01
6617,Sinisa Ubiparipovic,MTL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Ubiparipovic,Sinisa,55000.0,55000.0,2012-10-01
6618,Shane O'Neill,COL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,O'Neill,Shane,44004.0,55504.0,2012-10-01
6619,Diego Fagundez,NE,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Fagundez,Diego,55000.0,56000.0,2012-10-01
6620,Fabian Castillo,DAL,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Castillo,Fabian,50000.0,56250.0,2012-10-01
6621,Daniel Woolard,DC,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Woolard,Daniel,56250.0,56250.0,2012-10-01
6622,Eric Alexander,POR,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Alexander,Eric,56925.0,56925.0,2012-10-01
6623,James McLaughlin,PHI,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,McLaughlin,James,48000.0,57000.0,2012-10-01
6624,Tommy Meyer,LA,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Meyer,Tommy,44000.0,57750.0,2012-10-01
6625,Michael Thomas,KC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Thomas,Michael,55000.0,57963.21,2012-10-01
6626,Ben Speas,CLB,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Speas,Ben,58000.0,58000.0,2012-10-01
6627,Ethan Finlay,CLB,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Finlay,Ethan,44000.0,59000.0,2012-10-01
6628,Calum Mallace,MTL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Mallace,Calum,44000.0,59000.0,2012-10-01
6629,Aaron Maund,TOR,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Maund,Aaron,44000.0,59000.0,2012-10-01
6630,Colin Rolfe,HOU,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Rolfe,Colin,44000.0,59000.0,2012-10-01
6631,Collen Warner,MTL,M-F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Warner,Collen,46725.0,60475.0,2012-10-01
6632,Jed Zayner,SJ,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Zayner,Jed,60000.0,61666.67,2012-10-01
6633,Anthony Wallace,COL,D-M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Wallace,Anthony,63394.0,63394.0,2012-10-01
6634,Carlos Rodriguez,DAL,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Rodriguez,Carlos,55008.0,64383.0,2012-10-01
6635,Paulo Araujo Jr.,RSL,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Araujo Jr.,Paulo,65000.0,65000.0,2012-10-01
6636,Bryan Arguez,MTL,D/M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Arguez,Bryan,65000.0,65000.0,2012-10-01
6637,Marc Burch,SEA,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Burch,Marc,65000.0,65000.0,2012-10-01
6638,David Horst,POR,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Horst,David,65000.0,65000.0,2012-10-01
6639,Stephen Keel,NY,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Keel,Stephen,65000.0,65000.0,2012-10-01
6640,Tim Ward,SJ,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Ward,Tim,65000.0,65000.0,2012-10-01
6641, Juninho,LA,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Juninho,,50000.0,65625.0,2012-10-01
6642,Andrew Boyens,LA,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Boyens,Andrew,62500.0,65783.33,2012-10-01
6643,Seth Sinovic,KC,M-D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Sinovic,Seth,60000.0,66750.0,2012-10-01
6644,Stephen King,DC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,King,Stephen,65000.0,67500.0,2012-10-01
6645,Jorge Villafana,CHV,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Villafana,Jorge,66000.0,67666.67,2012-10-01
6646,Jaime Castrillon,COL,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Castrillon,Jaime,50000.0,68375.0,2012-10-01
6647,Daniel Keat,LA,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Keat,Daniel,46200.0,68700.0,2012-10-01
6648,Darrius Barnes,NE,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Barnes,Darrius,68063.0,69313.0,2012-10-01
6649,Pat Noonan,LA,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Noonan,Pat,70000.0,70000.0,2012-10-01
6650,Justin Meram,CLB,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Meram,Justin,46200.0,70575.0,2012-10-01
6651,Josue Martinez,PHI,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Martinez,Josue,65000.0,71062.5,2012-10-01
6652,Kosuke Kimura,POR,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Kimura,Kosuke,71466.0,71466.0,2012-10-01
6653,Dom Dwyer,KC,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Dwyer,Dom,60000.0,72500.0,2012-10-01
6654,Tyler Polak,NE,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Polak,Tyler,60000.0,73000.0,2012-10-01
6655,Marcelo Saragosa,DC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Saragosa,Marcelo,70000.0,74333.33,2012-10-01
6656,Hassoun Camara,MTL,D/M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Camara,Hassoun,75000.0,75000.0,2012-10-01
6657,Daniel Hernandez,DAL,M-D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Hernandez,Daniel,75000.0,75000.0,2012-10-01
6658,Clyde Simms,NE,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Simms,Clyde,75000.0,78333.33,2012-10-01
6659,Nick Deleon,DC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Deleon,Nick,44000.0,79000.0,2012-10-01
6660,Luis Silva,TOR,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Silva,Luis,44000.0,79000.0,2012-10-01
6661,Dmitry Imbongo,NE,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Imbongo,Dmitry,70000.0,79874.96,2012-10-01
6662,Jair Benitez,DAL,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Benitez,Jair,80000.0,80000.0,2012-10-01
6663,Blair Gavin,NE,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Gavin,Blair,60000.0,80000.0,2012-10-01
6664,Josh Wolff,DC,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Wolff,Josh,80004.0,80004.0,2012-10-01
6665,Sal Zizzo,POR,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Zizzo,Sal,73125.0,81414.06,2012-10-01
6666,CJ Sapong,KC,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Sapong,CJ,65000.0,82000.0,2012-10-01
6667,Mamdou Danso,POR,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Danso,Mamdou,82500.0,82500.0,2012-10-01
6668,Stephen McCarthy,NE,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,McCarthy,Stephen,51700.0,82950.0,2012-10-01
6669,Luke Sassano,,M-D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Sassano,Luke,81000.0,83025.0,2012-10-01
6670,Michael Chabala,DC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Chabala,Michael,75000.0,83333.33,2012-10-01
6671,Michael Tetteh,SEA,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Tetteh,Michael,66000.0,83663.06,2012-10-01
6672,Hernan Pertuz,DAL,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Pertuz,Hernan,84000.0,84000.0,2012-10-01
6673,Conor Shanosky,DC,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Shanosky,Conor,70000.0,84218.83,2012-10-01
6674,Michael Lahoud,PHI,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Lahoud,Michael,75196.0,84571.0,2012-10-01
6675,Jacob Peterson,KC,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Peterson,Jacob,81000.0,85833.33,2012-10-01
6676,Ethan White,DC,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,White,Ethan,70000.0,86000.0,2012-10-01
6677,Daniel Gargan,CHI,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Gargan,Daniel,88000.0,88000.0,2012-10-01
6678,Patrick Ianni,SEA,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Ianni,Patrick,89303.0,89303.0,2012-10-01
6679,Rodrigo Digao,NY,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Digao,Rodrigo,90000.0,90000.0,2012-10-01
6680,Neven Markovic,KC,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Markovic,Neven,90000.0,90000.0,2012-10-01
6681,Sheanon Williams,PHI,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Williams,Sheanon,85000.0,90500.0,2012-10-01
6682,Sainey Nyassi,NE,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Nyassi,Sainey,84000.0,90750.0,2012-10-01
6683,Jack McBean,LA,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,McBean,Jack,70000.0,91000.0,2012-10-01
6684,Sam Garza,SJ,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Garza,Sam,65000.0,91500.0,2012-10-01
6685,Michael Stephens,LA,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Stephens,Michael,72050.0,93300.0,2012-10-01
6686,Nathan Sturgis,HOU,D-M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Sturgis,Nathan,89250.0,93500.0,2012-10-01
6687,Joey Gjertsen,SJ,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Gjertsen,Joey,85000.0,93625.0,2012-10-01
6688,Victor Palsson,NY,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Palsson,Victor,80000.0,95000.0,2012-10-01
6689,Wells Thompson,CHI,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Thompson,Wells,87188.0,95313.0,2012-10-01
6690,Lovel Palmer,POR,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Palmer,Lovel,85000.0,96250.0,2012-10-01
6691,Hanyer Mosquera,POR,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Mosquera,Hanyer,75000.0,97500.0,2012-10-01
6692,Oriol Rosell,KC,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Rosell,Oriol,90000.0,98750.0,2012-10-01
6693,Fernando Cardenas,NE,M/F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Cardenas,Fernando,99996.0,99996.0,2012-10-01
6694,Juan Agudelo,CHV,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Agudelo,Juan,70000.0,100000.0,2012-10-01
6695,Victor Bernardez,SJ,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Bernardez,Victor,100000.0,100000.0,2012-10-01
6696,Jordan Harvey,VAN,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Harvey,Jordan,100000.0,100000.0,2012-10-01
6697,Chance Myers,KC,D-M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Myers,Chance,86000.0,101666.67,2012-10-01
6698,Matt Besler,KC,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Besler,Matt,91751.0,103001.0,2012-10-01
6699,Sercan Guvenisik,SJ,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Guvenisik,Sercan,90000.0,103333.33,2012-10-01
6700,Corey Hertzog,NY,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Hertzog,Corey,75000.0,103500.0,2012-10-01
6701,Justin Braun,RSL,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Braun,Justin,102000.0,104500.0,2012-10-01
6702,Jalil Anibaba,CHI,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Anibaba,Jalil,65450.0,105450.0,2012-10-01
6703,Alex ,CHI,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,Alex,96000.0,105950.0,2012-10-01
6704,Danny Cruz,PHI,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Cruz,Danny,100000.0,106500.0,2012-10-01
6705,Dominic Oduro,CHI,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Oduro,Dominic,106880.0,108880.0,2012-10-01
6706,Robbie Russell,DC,D-M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Russell,Robbie,107000.0,109919.31,2012-10-01
6707,Justin Morrow,SJ,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Morrow,Justin,102000.0,111562.5,2012-10-01
6708,Je-Vaughn Watson,HOU,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Watson,Je-Vaughn,95000.0,111875.0,2012-10-01
6709,Roy Miller,NY,M,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Miller,Roy,112496.0,112495.5,2012-10-01
6710,AJ DeLaGarza,LA,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,DeLaGarza,AJ,90000.0,112500.0,2012-10-01
6711,Maicon Santos,DC,F,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Santos,Maicon,106400.0,113833.33,2012-10-01
6712,AJ Soares,NE,D,,,,,,,,,,,,,2012,,,,,,,,,,,,,,Soares,AJ,76450.0,116450.0,2012-10-01
